real12,pred12,real3,pred3
172.0,129.53738,128.0,191.09763
117.0,118.9825,111.0,184.70076
88.0,118.3408,153.0,174.78407
88.0,107.34359,196.0,157.54324
97.0,104.43102,168.0,143.63846
90.0,97.685585,99.0,135.04239
88.0,94.89059,88.0,129.78973
88.0,85.76928,88.0,127.02837
88.0,85.17665,145.0,116.61601
88.0,88.81836,172.0,102.755745
88.0,88.841354,117.0,95.88736
88.0,89.2799,88.0,94.29309
88.0,91.23692,88.0,96.87818
88.0,92.1487,97.0,96.344406
88.0,89.1949,90.0,93.83035
88.0,90.22747,88.0,89.82475
88.0,90.57996,88.0,90.248566
88.0,88.400276,88.0,87.4644
97.0,85.4384,88.0,86.486244
88.0,87.30768,88.0,88.537094
88.0,87.816284,88.0,88.34437
90.0,88.08876,88.0,87.47485
88.0,87.50798,88.0,87.07488
88.0,86.16531,88.0,85.068146
88.0,87.59699,88.0,87.63555
88.0,87.22696,88.0,87.12416
88.0,87.81942,88.0,87.5811
88.0,87.58421,97.0,87.688866
88.0,87.75456,88.0,87.60028
88.0,87.30223,88.0,87.443924
88.0,87.31094,90.0,86.98585
88.0,87.55012,88.0,87.46577
88.0,88.03614,88.0,88.12771
88.0,87.33152,88.0,87.42262
88.0,87.29179,88.0,86.88607
88.0,88.13293,88.0,89.350746
88.0,88.064735,88.0,89.106346
90.0,88.19725,88.0,89.8582
88.0,88.57497,88.0,88.76378
88.0,87.91034,88.0,86.958595
88.0,87.7668,88.0,87.70192
88.0,87.53336,88.0,87.381996
88.0,88.3426,88.0,87.23743
88.0,96.08134,88.0,86.64512
88.0,94.535866,88.0,86.30708
88.0,107.585495,88.0,92.26843
88.0,120.585014,90.0,88.129776
88.0,140.66046,88.0,89.67353
88.0,163.33057,88.0,86.9331
88.0,157.08855,88.0,87.37319
214.0,176.65646,88.0,86.78401
207.0,191.65176,88.0,88.1176
181.0,195.46904,88.0,96.79379
207.0,197.94531,88.0,102.524864
211.0,213.45326,88.0,122.53336
253.0,219.23306,88.0,131.43094
226.0,219.7312,88.0,142.04233
241.0,239.69002,88.0,156.01385
271.0,240.11163,88.0,157.39226
310.0,222.45033,214.0,157.95818
316.0,197.793,207.0,145.28662
223.0,184.93002,181.0,143.55688
346.0,261.85062,207.0,187.24506
323.0,234.28973,211.0,181.43993
302.0,238.19138,253.0,211.11197
332.0,262.09406,226.0,215.47112
302.0,295.86487,241.0,229.76239
307.0,335.5615,271.0,264.27548
400.0,353.29468,310.0,264.1083
408.0,336.00204,316.0,271.23065
262.0,367.18097,223.0,285.14465
411.0,370.92325,346.0,280.8945
395.0,381.44867,323.0,302.30276
353.0,344.1028,302.0,286.1703
364.0,354.5027,332.0,305.80115
316.0,380.49814,302.0,314.31885
455.0,383.69086,307.0,325.89355
419.0,410.88806,400.0,351.1015
230.0,420.25476,408.0,360.97833
483.0,424.12415,262.0,362.0822
447.0,415.677,411.0,364.1866
452.0,412.00372,395.0,368.0087
429.0,392.07928,353.0,355.114
494.0,389.96228,364.0,358.28577
413.0,414.78204,316.0,379.78497
408.0,445.50006,455.0,401.4522
395.0,450.68875,419.0,431.70773
443.0,435.30084,230.0,407.5907
503.0,428.03522,483.0,402.2776
449.0,424.47754,447.0,410.82147
338.0,418.01288,452.0,399.12793
356.0,411.87704,429.0,400.4536
425.0,398.3321,494.0,395.41812
313.0,410.2002,413.0,408.63208
385.0,392.84894,408.0,406.63718
513.0,410.00708,395.0,418.88348
374.0,400.30157,443.0,413.67264
400.0,409.41974,503.0,419.80655
268.0,427.28424,449.0,432.96844
486.0,390.03574,338.0,403.52332
455.0,404.65405,356.0,437.33792
398.0,395.79987,425.0,422.5535
462.0,395.17255,313.0,422.20456
415.0,396.6514,385.0,412.01584
404.0,391.87576,513.0,401.18787
383.0,395.90973,374.0,409.25757
346.0,401.24826,400.0,411.4186
439.0,390.4638,268.0,404.672
429.0,394.74915,486.0,404.21515
413.0,395.8988,455.0,409.64316
289.0,387.52905,398.0,397.9086
462.0,394.28244,462.0,404.60394
346.0,380.01068,415.0,400.72232
356.0,371.90863,404.0,397.5345
307.0,369.11365,383.0,401.604
395.0,361.0529,346.0,380.81488
378.0,357.5191,439.0,388.88544
374.0,359.49103,429.0,387.91296
350.0,356.38733,413.0,390.70166
343.0,354.75455,289.0,383.97873
316.0,358.94086,462.0,383.37555
350.0,367.05197,346.0,393.71906
259.0,363.3714,356.0,376.82657
332.0,365.0193,307.0,379.4071
404.0,358.62137,395.0,367.52057
292.0,363.02094,378.0,373.62802
341.0,342.6076,374.0,357.22046
360.0,344.78076,350.0,360.4368
334.0,340.9723,343.0,357.93954
281.0,347.86157,316.0,360.5525
380.0,344.67328,350.0,354.25787
389.0,342.35156,259.0,346.9807
371.0,340.94516,332.0,351.96603
353.0,344.68936,404.0,346.2756
334.0,332.57788,292.0,338.45447
364.0,335.30103,341.0,341.4829
325.0,341.59955,360.0,349.27933
295.0,340.8128,334.0,340.373
289.0,335.4135,281.0,340.70923
374.0,336.14062,380.0,337.42267
274.0,334.36893,389.0,338.29858
251.0,327.28552,371.0,334.90582
356.0,335.99536,353.0,335.33386
411.0,332.84644,334.0,340.42877
356.0,346.85156,364.0,351.2094
371.0,351.2968,325.0,352.05316
313.0,344.3402,295.0,342.75528
320.0,341.661,289.0,348.72733
310.0,333.11096,374.0,347.7486
271.0,329.68954,274.0,342.46167
338.0,325.34555,251.0,336.93585
284.0,331.30576,356.0,337.08844
343.0,328.78928,411.0,336.15863
341.0,320.47714,356.0,321.21347
286.0,315.1517,371.0,317.7784
378.0,317.03308,313.0,322.6343
329.0,329.5592,320.0,330.77686
325.0,349.08154,310.0,343.76572
313.0,346.0094,271.0,338.26822
329.0,341.36615,338.0,345.54047
389.0,324.13858,284.0,332.6511
385.0,323.17413,343.0,333.93665
338.0,330.985,341.0,337.9956
346.0,335.36383,286.0,332.01678
329.0,340.4016,378.0,338.92285
305.0,324.74225,329.0,324.8315
398.0,307.22577,325.0,318.91418
338.0,325.36725,313.0,328.57443
419.0,339.78345,329.0,336.42407
371.0,341.21802,389.0,331.07996
329.0,345.43033,385.0,341.74048
380.0,322.854,338.0,330.061
439.0,331.5158,346.0,341.25037
341.0,333.6139,329.0,340.65826
341.0,330.78427,305.0,339.15942
341.0,325.3933,398.0,335.19275
292.0,324.21436,338.0,336.32318
368.0,317.5384,419.0,336.7
284.0,319.66672,371.0,342.2646
343.0,317.17328,329.0,333.6952
262.0,344.11237,380.0,357.37622
302.0,345.21582,439.0,352.05832
251.0,337.07468,341.0,344.3128
251.0,328.203,341.0,342.39642
277.0,312.47327,341.0,333.28046
214.0,317.60046,292.0,342.82397
281.0,326.66962,368.0,351.4524
271.0,320.88403,284.0,343.5865
292.0,303.90152,343.0,327.5888
268.0,307.72797,262.0,336.46558
271.0,308.92365,302.0,324.2136
310.0,314.27304,251.0,332.20233
247.0,315.9575,251.0,326.12515
220.0,310.77588,277.0,324.3216
223.0,285.5572,214.0,297.9341
255.0,270.09308,281.0,286.85416
259.0,269.04828,271.0,281.34628
234.0,261.94284,292.0,269.0667
253.0,260.9908,268.0,276.05273
262.0,259.62253,271.0,262.85974
292.0,260.13425,310.0,268.28476
234.0,259.3601,247.0,264.4083
268.0,261.21777,220.0,263.8641
274.0,268.2401,223.0,277.00284
186.0,266.6957,255.0,272.9662
226.0,259.0403,259.0,268.9221
274.0,261.89893,234.0,260.06842
207.0,260.81268,253.0,256.8711
286.0,262.138,262.0,257.7725
284.0,255.24628,292.0,255.81898
251.0,250.9205,234.0,250.2842
274.0,260.04248,268.0,250.6963
305.0,272.95392,274.0,263.6295
313.0,272.37732,186.0,266.70468
360.0,261.9011,226.0,260.0617
292.0,258.44247,274.0,258.77823
320.0,269.44388,207.0,260.87955
310.0,260.09875,286.0,252.73134
232.0,254.39198,284.0,244.5664
295.0,259.04166,251.0,252.13123
259.0,262.9719,274.0,262.6086
277.0,260.93115,305.0,252.277
241.0,266.21707,313.0,260.72266
274.0,274.26172,360.0,266.29858
247.0,282.12643,292.0,278.3719
277.0,284.76083,320.0,281.50116
245.0,293.95074,310.0,295.62842
292.0,301.4147,232.0,301.27606
237.0,305.39334,295.0,308.7265
253.0,312.55347,259.0,311.21585
338.0,308.07614,277.0,311.7344
360.0,305.74258,241.0,311.98856
259.0,301.77625,274.0,304.97922
329.0,298.06445,247.0,304.31564
299.0,298.9834,277.0,302.6182
292.0,294.6747,245.0,296.44305
286.0,289.0151,292.0,292.87823
338.0,293.68988,237.0,290.67822
313.0,287.7786,253.0,291.4776
262.0,290.25745,338.0,285.6064
310.0,287.47696,360.0,289.99463
284.0,288.7426,259.0,283.45502
341.0,282.01788,329.0,286.11002
265.0,285.845,299.0,289.58298
302.0,284.09372,292.0,291.05615
286.0,291.31268,286.0,303.41406
277.0,288.9685,338.0,299.3943
341.0,280.44675,313.0,292.02643
360.0,275.04218,262.0,286.48764
302.0,269.38635,310.0,284.9361
332.0,272.79724,284.0,292.24948
323.0,271.67767,341.0,291.96252
338.0,267.6326,265.0,293.4639
277.0,265.7797,302.0,291.63956
284.0,257.34662,286.0,286.61118
247.0,260.93768,277.0,280.37518
289.0,257.12405,341.0,278.12903
255.0,263.88123,360.0,285.06274
262.0,251.40189,302.0,276.09848
234.0,251.48755,332.0,281.38144
234.0,256.7933,323.0,289.71408
196.0,246.27036,338.0,282.62762
166.0,254.44662,277.0,289.05902
216.0,247.30759,284.0,287.93817
232.0,244.55795,247.0,281.34964
245.0,248.54851,289.0,284.89352
223.0,237.61655,255.0,267.76666
226.0,230.0535,262.0,256.82864
232.0,237.26013,234.0,259.91083
223.0,238.04399,234.0,257.34033
251.0,237.59802,196.0,254.4115
223.0,236.25067,166.0,253.01837
205.0,231.26154,216.0,244.44136
237.0,217.99469,232.0,234.92622
241.0,200.59624,245.0,219.7313
216.0,179.05823,223.0,207.0201
216.0,179.4264,226.0,204.52701
211.0,186.09563,232.0,215.52515
216.0,178.01663,223.0,209.8457
176.0,173.29462,251.0,202.55774
